,comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback
197,163,171,65343,http://i1.hdslb.com/bfs/archive/185f6920cf956cb8d2468cad3b8f321da27bfd15.jpg,,【LPL夏季赛TOP5】7月10日：青矛撕裂人无生 涤魂洞灭曲终结,1,【LPL夏季赛TOP5】7月10日：青矛撕裂人无生 涤魂洞灭曲终结,0,哔哩哔哩英雄联盟赛事,50329118,1657465122,04:14,142,728252793,BV1kS4y1E7xP,False,0,0,0,0
198,292,171,89703,http://i0.hdslb.com/bfs/archive/5a321a62c4fed4cdf9b1ee5a6ad40ec7ff2df7b3.jpg,,【LPL赛事速看】W5D6: TT二比一战胜IG 拿下二连胜 V5二比零击败EDG 豪取八连胜,1,【LPL赛事速看】W5D6: TT二比一战胜IG 拿下二连胜  V5二比零击败EDG 豪取八连胜,0,哔哩哔哩英雄联盟赛事,50329118,1657462620,22:44,559,215866240,BV1za411n7SJ,False,0,0,0,0
199,4797,171,935263,http://i0.hdslb.com/bfs/archive/a3dac39560618b32acdf9df7fe1950a9e370c0c3.jpg,,【2022LPL夏季赛】7月10日 EDG vs V5,1,【2022LPL夏季赛】7月10日 EDG vs V5,0,哔哩哔哩英雄联盟赛事,50329118,1657457336,112:47,13960,470771834,BV1hT411g7cU,False,0,0,0,0
200,361,171,120748,http://i0.hdslb.com/bfs/archive/4dae5d0cdbf4eaaa2373aa582664424d69b32a79.jpg,,【2022LPL夏季赛】7月10日 TT vs IG,1,【2022LPL夏季赛】7月10日 TT vs IG,0,哔哩哔哩英雄联盟赛事,50329118,1657447612,166:42,649,600781248,BV1HB4y1p7VH,False,0,0,0,0
201,126,171,83735,http://i1.hdslb.com/bfs/archive/c1d01b13a71e2f37c712fa3be2b4d9991a22087a.jpg,,【LPL夏季赛TOP5】7月9日：诅咒之触陷阵留敌 月神突临银刃破军,1,【LPL夏季赛TOP5】7月9日：诅咒之触陷阵留敌 月神突临银刃破军,0,哔哩哔哩英雄联盟赛事,50329118,1657380110,04:02,124,513333540,BV1ng411f7wX,False,0,0,0,0
202,188,171,115213,http://i0.hdslb.com/bfs/archive/916e57475bb5457c4fe997e83d6ab93380319d07.jpg,,【LPL赛事速看】W5D5: AL二比零轻取UP BLG一比二不敌WBG TES完成复仇二比一击败RNG,1,【LPL赛事速看】W5D5: AL二比零轻取UP  BLG一比二不敌WBG  TES完成复仇二比一击败RNG,0,哔哩哔哩英雄联盟赛事,50329118,1657379801,34:10,785,600784548,BV1nB4y1p7sa,False,0,0,0,0
203,7223,171,1109261,http://i2.hdslb.com/bfs/archive/f87af2429deef656e7e2099460ff2908091c414f.jpg,,【2022LPL夏季赛】7月9日 TES vs RNG,1,【2022LPL夏季赛】7月9日 TES vs RNG,0,哔哩哔哩英雄联盟赛事,50329118,1657370850,156:59,12899,983304051,BV15t4y147ep,False,0,0,0,0
204,2624,171,650588,http://i2.hdslb.com/bfs/archive/14acca5fa7e7b8223dd3391877d77847457065f3.jpg,,【2022LPL夏季赛】7月9日 BLG vs WBG,1,【2022LPL夏季赛】7月9日 BLG vs WBG,0,哔哩哔哩英雄联盟赛事,50329118,1657361169,157:36,13496,385680837,BV1NZ4y1Y7Lq,False,0,0,0,0
205,653,171,145796,http://i2.hdslb.com/bfs/archive/11045cfda1ad281b2aa11c5d06e6a6df3989a017.jpg,,【2022LPL夏季赛】7月9日 AL vs UP,1,【2022LPL夏季赛】7月9日 AL vs UP,0,哔哩哔哩英雄联盟赛事,50329118,1657353919,121:56,1154,215678164,BV1pa411p7Tc,False,0,0,0,0
206,133,171,89113,http://i2.hdslb.com/bfs/archive/e6edf01f163143bc3520edef6ffc82b6cd4cc37c.jpg,,【LPL赛事速看】W5D4: WE一比二不敌OMG JDG发挥出色二比一击败LNG,1,【LPL赛事速看】W5D4: WE一比二不敌OMG  JDG发挥出色二比一击败LNG,0,哔哩哔哩英雄联盟赛事,50329118,1657294742,29:07,564,555670709,BV1ov4y1T7an,False,0,0,0,0
207,225,171,100419,http://i2.hdslb.com/bfs/archive/269ad6bdff88831bddc874e0261bcd0b136af11e.jpg,,【2022LPL夏季赛】7月8日 周末补习班,1,【2022LPL夏季赛】7月8日 周末补习班,0,哔哩哔哩英雄联盟赛事,50329118,1657294736,42:18,1492,643153039,BV1oY4y1E7KG,False,0,0,0,0
208,40,171,33057,http://i2.hdslb.com/bfs/archive/b809e0d33e72eb26f85b1483a2d5d5ec62f939c9.jpg,,【LPL夏季赛TOP5】7月8日：灼灼炽焰断敌路 火箭跳跃取三杀,1,【LPL夏季赛TOP5】7月8日：灼灼炽焰断敌路 火箭跳跃取三杀,0,哔哩哔哩英雄联盟赛事,50329118,1657294534,03:39,63,598236757,BV1EB4y1e7Fm,False,0,0,0,0
209,1184,171,404798,http://i0.hdslb.com/bfs/archive/782956d72d3058e0d9230ab64657f21f4a78d605.jpg,,【2022LPL夏季赛】7月8日 LNG vs JDG,1,【2022LPL夏季赛】7月8日 LNG vs JDG,0,哔哩哔哩英雄联盟赛事,50329118,1657285957,151:32,3443,600719038,BV1FB4y1p7du,False,0,0,0,0
210,729,171,229781,http://i1.hdslb.com/bfs/archive/0f7724b906248e779500afa43de449ccbd6bafa9.jpg,,【2022LPL夏季赛】7月8日 WE vs OMG,1,【2022LPL夏季赛】7月8日 WE vs OMG,0,哔哩哔哩英雄联盟赛事,50329118,1657274812,148:24,2530,728201962,BV1KS4y1H7Xi,False,0,0,0,0
211,98,171,90452,http://i1.hdslb.com/bfs/archive/4825eeaf8487ba85c9cd978c2ebad49f15bd39c8.jpg,,【LPL夏季赛TOP5】7月6日：岩突石穿封路定胜势 狂怒猛踏绝境取三杀,1,【LPL夏季赛TOP5】7月6日：岩突石穿封路定胜势  狂怒猛踏绝境取三杀,0,哔哩哔哩英雄联盟赛事,50329118,1657116162,02:38,84,770650499,BV1vr4y1u7WE,False,0,0,0,0
212,126,171,96016,http://i2.hdslb.com/bfs/archive/0c49cb80058adf2f10f867aab07afe74b877e172.jpg,,【LPL赛事速看】W5D3: FPX二比一LGD拿下三连胜 V5二比零轻取RA,1,【LPL赛事速看】W5D3: FPX二比一LGD拿下三连胜  V5二比零轻取RA,0,哔哩哔哩英雄联盟赛事,50329118,1657116024,22:18,467,215635637,BV1ga411p7Cv,False,0,0,0,0
213,2209,171,652926,http://i2.hdslb.com/bfs/archive/aedc2c4e4c885f964103a781cc37e100f4a7bc72.jpg,,【2022LPL夏季赛】7月6日 V5 vs RA,1,【2022LPL夏季赛】7月6日 V5 vs RA,0,哔哩哔哩英雄联盟赛事,50329118,1657111022,92:32,8114,343148416,BV1t94y1X7iu,False,0,0,0,0
214,745,171,292522,http://i0.hdslb.com/bfs/archive/1a81873bbf83a383f838fa8fb4b9d4f949a8c9c5.jpg,,【2022LPL夏季赛】7月6日 FPX vs LGD,1,【2022LPL夏季赛】7月6日 FPX vs LGD,0,哔哩哔哩英雄联盟赛事,50329118,1657102091,149:52,3020,258230284,BV1ra411D7eB,False,0,0,0,0
215,163,171,81696,http://i0.hdslb.com/bfs/archive/8966e7fc72a74da5909e37307e122aa8b495444d.jpg,,【LPL夏季赛TOP5】7月5日：猛踏神掌狂怒灭 天雷破势一脚生,1,【LPL夏季赛TOP5】7月5日：猛踏神掌狂怒灭 天雷破势一脚生,0,哔哩哔哩英雄联盟赛事,50329118,1657031452,03:26,76,598057986,BV1LB4y1i7C7,False,0,0,0,0
216,602,171,105927,http://i1.hdslb.com/bfs/archive/fe8687042474a5d8c71992bd76f0b80ca9506d04.jpg,,【LPL赛事速看】W5D2: LNG二比零碾压战胜IG WBG一比二不敌AL遭遇二连败,1,【LPL赛事速看】W5D2: LNG二比零碾压战胜IG  WBG一比二不敌AL遭遇二连败,0,哔哩哔哩英雄联盟赛事,50329118,1657030290,23:12,712,598066428,BV1MB4y1i7H8,False,0,0,0,0
217,4810,171,656784,http://i2.hdslb.com/bfs/archive/ba227436288027fdaf830f1fed79be50aa81cbd4.jpg,,【2022LPL夏季赛】7月5日 WBG vs AL,1,【2022LPL夏季赛】7月5日 WBG vs AL,0,哔哩哔哩英雄联盟赛事,50329118,1657022295,153:43,9486,258016674,BV1ta411X7GV,False,0,0,0,0
218,597,171,254313,http://i0.hdslb.com/bfs/archive/ee69659c0ac6ebfaf4d70a599ae489a285b281ba.jpg,,【2022LPL夏季赛】7月5日 IG vs LNG,1,【2022LPL夏季赛】7月5日 IG vs LNG,0,哔哩哔哩英雄联盟赛事,50329118,1657015315,107:21,2622,385556157,BV1KZ4y1v7Qg,False,0,0,0,0
219,263,171,100665,http://i1.hdslb.com/bfs/archive/d0ff3c0efa46c3e269ecb1595991a3db1de166a9.jpg,,【LPL夏季赛TOP5】7月4日：魔龙降世火燎原 神兵飞降定胜局,1,【LPL夏季赛TOP5】7月4日：魔龙降世火燎原 神兵飞降定胜局,0,哔哩哔哩英雄联盟赛事,50329118,1656951173,03:43,186,983079494,BV12t4y1t7Px,False,0,0,0,0
220,497,171,110442,http://i0.hdslb.com/bfs/archive/572f7265347c42ec14b503814184da2ab4f49313.jpg,,【LPL赛事速看】W5D1: TT状态回暖二比一战胜BLG结束连败 EDG一比二爆冷不敌OMG连胜被终结,1,【LPL赛事速看】W5D1: TT状态回暖二比一战胜BLG结束连败 EDG一比二爆冷不敌OMG连胜被终结,0,哔哩哔哩英雄联盟赛事,50329118,1656949639,28:49,994,343037325,BV1s94y1R76Z,False,0,0,0,0
221,5769,171,784819,http://i2.hdslb.com/bfs/archive/c5a60dcbae16e2a9611350b4fbdd149da789f243.jpg,,【2022LPL夏季赛】7月4日 OMG vs EDG,1,【2022LPL夏季赛】7月4日 OMG vs EDG,0,哔哩哔哩英雄联盟赛事,50329118,1656940047,158:39,9939,215570185,BV1Da411H7nm,False,0,0,0,0
222,2290,171,332718,http://i2.hdslb.com/bfs/archive/fddc25656847a1a292a7b624c291d9d53cfa078b.jpg,,【2022LPL夏季赛】7月4日 TT vs BLG,1,【2022LPL夏季赛】7月4日 TT vs BLG,0,哔哩哔哩英雄联盟赛事,50329118,1656929251,178:52,4092,343042231,BV1x94y1R7h9,False,0,0,0,0
223,168,171,116716,http://i0.hdslb.com/bfs/archive/dd707d3c6df27814b4d6f4fbfdcab0e4eb06db16.jpg,,【LPL夏季赛TOP5】7月3日：GALA厄斐琉斯折镜飞舞，极速五杀融化对手！,1,【LPL夏季赛TOP5】7月3日：GALA厄斐琉斯折镜飞舞，极速五杀融化对手！,0,哔哩哔哩英雄联盟赛事,50329118,1656861363,03:47,187,770585976,BV15r4y1u7Bc,False,0,0,0,0
224,101,171,83255,http://i1.hdslb.com/bfs/archive/6661c88bc16d9d3bae374644be73346a20c22680.jpg,,【LPL赛事速看】W4D7: WE一比二不敌RA RNG二比零UP,1,【LPL赛事速看】W4D7: WE一比二不敌RA  RNG二比零UP,0,哔哩哔哩英雄联盟赛事,50329118,1656860104,23:16,396,643042923,BV1pY4y1E7WQ,False,0,0,0,0
225,2249,171,905698,http://i2.hdslb.com/bfs/archive/d73af2005f579658cbf4c8dab992df150f6ee187.jpg,,【2022LPL夏季赛】7月3日 UP vs RNG,1,【2022LPL夏季赛】7月3日 UP vs RNG,0,哔哩哔哩英雄联盟赛事,50329118,1656853476,95:13,8808,643111110,BV1yY4y1E7Gk,False,0,0,0,0
226,556,171,142703,http://i1.hdslb.com/bfs/archive/f9df910f2bae214b7e82c1b35b2ad0c0128aa4fd.jpg,,【2022LPL夏季赛】7月3日 RA vs WE,1,【2022LPL夏季赛】7月3日 RA vs WE,0,哔哩哔哩英雄联盟赛事,50329118,1656844897,170:21,648,470597865,BV1BT411u7tM,False,0,0,0,0
227,357,171,91889,http://i0.hdslb.com/bfs/archive/c9df211ac217e1d20ef24ca354fe8fd21527db14.jpg,,,1,【LPL夏季赛TOP5】7月2日：石穿岩突乘风至 痛贯天灵君命诀,0,哔哩哔哩英雄联盟赛事,50329118,1656783972,04:00,245,643020362,BV1ZY4y1n71f,False,0,0,0,0
228,280,171,131134,http://i2.hdslb.com/bfs/archive/b6d7a0c4ddbe92a2c0a8ec8d8624a262f94f665d.jpg,,,1,【LPL赛事速看】W4D6: LNG二比一战胜LGD  JDG一比二爆冷不敌FPX 终结六连胜  TES二比一击败WBG 豪取六连胜,0,哔哩哔哩英雄联盟赛事,50329118,1656780840,45:12,1145,598119857,BV1vB4y1i7wK,False,0,0,0,0
229,6924,171,1017769,http://i2.hdslb.com/bfs/archive/7fff870a6669eb133b7f99062c733b0e1e8d977d.jpg,,【2022LPL夏季赛】7月2日 WBG vs TES,1,【2022LPL夏季赛】7月2日 WBG vs TES,0,哔哩哔哩英雄联盟赛事,50329118,1656772687,176:02,11809,258061924,BV1ra411X7r6,False,0,0,0,0
230,2444,171,598925,http://i2.hdslb.com/bfs/archive/41aad0624f01c5f99ba801f6a3e2bf62278d0d1f.jpg,,【2022LPL夏季赛】7月2日 FPX vs JDG,1,【2022LPL夏季赛】7月2日 FPX vs JDG,0,哔哩哔哩英雄联盟赛事,50329118,1656762094,152:03,8106,215565386,BV1Ua411H7XU,False,0,0,0,0
231,1547,171,297270,http://i0.hdslb.com/bfs/archive/2bbdd01f665f473320fb47c0fba542ef8f409b15.jpg,,【2022LPL夏季赛】7月2日 LNG vs LGD,1,【2022LPL夏季赛】7月2日 LNG vs LGD,0,哔哩哔哩英雄联盟赛事,50329118,1656751507,208:39,3245,983028045,BV1At4y1h7K5,False,0,0,0,0
232,367,171,160260,http://i2.hdslb.com/bfs/archive/a6ccd2878e4b74e49f47e4eede035deb594ddbe7.jpg,,【2022LPL夏季赛】7月1日 周末补习班,1,【2022LPL夏季赛】7月1日 周末补习班,0,哔哩哔哩英雄联盟赛事,50329118,1656689106,94:43,3155,427921975,BV1PG411x78v,False,0,0,0,0
233,128,171,54379,http://i2.hdslb.com/bfs/archive/25354d62b72d2e22197f9295d169d2cc109b9799.jpg,,【LPL夏季赛TOP5】7月1日：烈焰之径灼烧峡谷 火花迸射超限输出,1,【LPL夏季赛TOP5】7月1日：烈焰之径灼烧峡谷  火花迸射超限输出,0,哔哩哔哩英雄联盟赛事,50329118,1656686902,02:47,102,300454242,BV19f4y1o7v2,False,0,0,0,0
234,99,171,66237,http://i1.hdslb.com/bfs/archive/0846262e6eccae89ab3dbe238b26c5aafbba0f34.jpg,,【LPL赛事速看】W4D5:EDG二比零TT V5惊险击败AL拿下六连胜,1,【LPL赛事速看】W4D5:EDG二比零TT  V5惊险击败AL拿下六连胜,0,哔哩哔哩英雄联盟赛事,50329118,1656686717,24:27,412,600477550,BV1tB4y1W7w2,False,0,0,0,0
235,1265,171,355111,http://i0.hdslb.com/bfs/archive/404073b30ddfef643662af4801d58c8e260a3cef.jpg,,【2022LPL夏季赛】7月1日 AL vs V5,1,【2022LPL夏季赛】7月1日 AL vs V5,0,哔哩哔哩英雄联盟赛事,50329118,1656676883,144:09,3045,512899738,BV1z3411w74N,False,0,0,0,0
236,781,171,322262,http://i0.hdslb.com/bfs/archive/b1123856dfe11bb68dedae7759245e267e2abcd9.jpg,,【2022LPL夏季赛】7月1日 EDG vs TT,1,【2022LPL夏季赛】7月1日 EDG vs TT,0,哔哩哔哩英雄联盟赛事,50329118,1656670291,123:13,3975,597887331,BV1PB4y1B73Q,False,0,0,0,0
237,101,171,75471,http://i2.hdslb.com/bfs/archive/8a458145e6e06db187d19b4c9a03359cf5722fd5.jpg,,【LPL夏季赛TOP5】6月30日：狂沙猛攻禁军现  猛龙摆尾骤雨停,1,【LPL夏季赛TOP5】6月30日：狂沙猛攻禁军现  猛龙摆尾骤雨停,0,哔哩哔哩英雄联盟赛事,50329118,1656603938,03:33,69,300433305,BV11f4y1o7bQ,False,0,0,0,0
238,186,171,101718,http://i2.hdslb.com/bfs/archive/9a07919ce1cdab2355723cbf98104811830a6a05.jpg,,【LPL赛事速看】W4D4: BLG二比一战胜IG 打破连败 OMG一比二不敌RNG,1,【LPL赛事速看】W4D4: BLG二比一战胜IG 打破连败  OMG一比二不敌RNG,0,哔哩哔哩英雄联盟赛事,50329118,1656601383,30:23,705,342893452,BV1Q94y197Lk,False,0,0,0,0
239,3198,171,985501,http://i0.hdslb.com/bfs/archive/3558b4b790175079ad2141a401736ede660f8cf8.jpg,,【2022LPL夏季赛】6月30日 RNG vs OMG,1,【2022LPL夏季赛】6月30日 RNG vs OMG,0,哔哩哔哩英雄联盟赛事,50329118,1656593637,145:47,9451,642954293,BV1BY4y1n7uS,False,0,0,0,0
240,827,171,246543,http://i1.hdslb.com/bfs/archive/dd35c24f64bf835331887a9abc763d5e52e9e5ac.jpg,,【2022LPL夏季赛】6月30日 BLG vs IG,1,【2022LPL夏季赛】6月30日 BLG vs IG,0,哔哩哔哩英雄联盟赛事,50329118,1656584202,152:58,1789,555397842,BV1xv4y1u7mD,False,0,0,0,0
241,1512,171,292075,http://i2.hdslb.com/bfs/archive/79593a41bf64a8978f9c367674c601e08add05b6.jpg,,2022LPL年度推广曲《无畏之路》（选手版）MV,1,2022LPL年度推广曲《无畏之路》（选手版）MV,0,哔哩哔哩英雄联盟赛事,50329118,1656573629,04:15,2091,555401705,BV17v4y1u7Gm,False,0,0,0,0
242,101,171,75422,http://i2.hdslb.com/bfs/archive/fb6c27f12fb35e19faa84ef007fcaa227dda4f13.jpg,,【LPL夏季赛TOP5】6月29日：超限爆闪电光炙 狂怒猛踏一掌灭,1,【LPL夏季赛TOP5】6月29日：超限爆闪电光炙  狂怒猛踏一掌灭,0,哔哩哔哩英雄联盟赛事,50329118,1656509310,05:04,146,512958759,BV1f3411w77h,False,0,0,0,0
243,159,171,94182,http://i0.hdslb.com/bfs/archive/f1835fe9491df19feffd592c7d575cbcdd42ca08.jpg,,【LPL赛事速看】W4D3: FPX二比零战胜RA 收获夏季赛首胜  WBG二比零碾压击败UP 拿下二连胜,1,【LPL赛事速看】W4D3: FPX二比零战胜RA 收获夏季赛首胜   WBG二比零碾压击败UP 拿下二连胜,0,哔哩哔哩英雄联盟赛事,50329118,1656507065,18:37,465,342929863,BV1A94y1R7A4,False,0,0,0,0
244,1864,171,695609,http://i2.hdslb.com/bfs/archive/e795338795c4dd70a825bfb9e4e5ba763a8236d2.jpg,,【2022LPL夏季赛】6月29日 WBG vs UP,1,【2022LPL夏季赛】6月29日 WBG vs UP,0,哔哩哔哩英雄联盟赛事,50329118,1656502413,92:03,7911,727973550,BV1qS4y1p7LU,False,0,0,0,0
245,1194,171,319903,http://i2.hdslb.com/bfs/archive/c2d1c34bdbfe5938d3919f2205c2698135640847.jpg,,【2022LPL夏季赛】6月29日 RA vs FPX,1,【2022LPL夏季赛】6月29日 RA vs FPX,0,哔哩哔哩英雄联盟赛事,50329118,1656496325,101:54,3418,257941264,BV1JY411K7uB,False,0,0,0,0
246,363,171,87240,http://i2.hdslb.com/bfs/archive/e441cc8756af736dfb4bcbcaaf119cad76579bda.jpg,,【LPL夏季赛TOP5】6月28日：knight阿狸宝珠绕狐火，上路一打三双杀,1,【LPL夏季赛TOP5】6月28日：knight阿狸宝珠绕狐火，上路一打三双杀,0,哔哩哔哩英雄联盟赛事,50329118,1656423007,04:01,117,300411432,BV1gF411F7ma,False,0,0,0,0
247,210,171,95061,http://i2.hdslb.com/bfs/archive/7abe889ee786d73ed944a1a78988d0289bd48b5b.jpg,,【LPL赛事速看】W4D2: WE首胜难求零比二不敌V5 TES二比零轻取LNG,1,【LPL赛事速看】W4D2: WE首胜难求零比二不敌V5  TES二比零轻取LNG,0,哔哩哔哩英雄联盟赛事,50329118,1656421837,19:15,534,940459341,BV1bW4y1z7vQ,False,0,0,0,0
248,3708,171,714210,http://i2.hdslb.com/bfs/archive/0c7020735932773eb78523e51352b87375d80fc8.jpg,,【2022LPL夏季赛】6月28日 LNG vs TES,1,【2022LPL夏季赛】6月28日 LNG vs TES,0,哔哩哔哩英雄联盟赛事,50329118,1656417091,101:51,8264,470428442,BV1iT41137eX,False,0,0,0,0
249,2403,171,376204,http://i1.hdslb.com/bfs/archive/df9f06d19167a6f3cfab1cc556fcfda7e540da51.jpg,,【2022LPL夏季赛】6月28日 V5 vs WE,1,【2022LPL夏季赛】6月28日 V5 vs WE,0,哔哩哔哩英雄联盟赛事,50329118,1656410454,101:37,4133,982960037,BV1rt4y18754,False,0,0,0,0
250,81,171,70143,http://i1.hdslb.com/bfs/archive/d234d30f26c8213216dcd80e791523afc272cf35.jpg,,【LPL夏季赛TOP5】6月27日：灿丽花火迁转回 烈焰魔魂龙降世,1,【LPL夏季赛TOP5】6月27日：灿丽花火迁转回 烈焰魔魂龙降世,0,哔哩哔哩英雄联盟赛事,50329118,1656339854,05:34,79,982750320,BV1tt4y1a7hy,False,0,0,0,0
251,101,171,71516,http://i2.hdslb.com/bfs/archive/bcf3101dd7737adc8cfb31bcf34ae24acb06953a.jpg,,【LPL赛事速看】W4D1: OMG二比零轻取LGD 收获二连胜  JDG二比零TT 斩获六连胜,1,【LPL赛事速看】W4D1: OMG二比零轻取LGD 收获二连胜  JDG二比零TT 斩获六连胜,0,哔哩哔哩英雄联盟赛事,50329118,1656337240,21:43,344,897861099,BV1zN4y1u7xp,False,0,0,0,0
252,852,171,204120,http://i0.hdslb.com/bfs/archive/322686c8c18e6c7487600c5c018ab77c5bbfed1b.jpg,,【2022LPL夏季赛】6月27日 JDG vs TT,1,【2022LPL夏季赛】6月27日 JDG vs TT,0,哔哩哔哩英雄联盟赛事,50329118,1656331565,106:50,1595,812809948,BV1m34y1W767,False,0,0,0,0
253,514,171,283427,http://i2.hdslb.com/bfs/archive/32414d7b04f56e45593a6d16796c57da4cd54620.jpg,,【2022LPL夏季赛】6月27日 OMG vs LGD,1,【2022LPL夏季赛】6月27日 OMG vs LGD,0,哔哩哔哩英雄联盟赛事,50329118,1656324488,117:07,2800,597859377,BV1RB4y1q7EE,False,0,0,0,0
254,4587,171,1232281,http://i0.hdslb.com/bfs/archive/f97ba9a2681bb680dc031cba0b77412a957ac159.jpg,,【2022LPL夏季赛】6月26日 周末饭堂夜,1,【2022LPL夏季赛】6月26日 周末饭堂夜,0,哔哩哔哩英雄联盟赛事,50329118,1656261438,104:50,29033,642814624,BV1dY4y1J73V,False,0,0,0,0
255,123,171,62822,http://i1.hdslb.com/bfs/archive/06ffbfdc326fa023f950528d809cad313cbf83ed.jpg,,【LPL夏季赛TOP5】6月26日： 黄沙漫天残影突现 风起云散月神降临,1,【LPL夏季赛TOP5】6月26日： 黄沙漫天残影突现 风起云散月神降临,0,哔哩哔哩英雄联盟赛事,50329118,1656258167,03:58,50,300330380,BV1Rf4y1f71J,False,0,0,0,0
256,224,171,84874,http://i1.hdslb.com/bfs/archive/dd9a53859a834394a5209f9991ddf22e4272a39a.jpg,,【LPL赛事速看】W3D7: AL二比一翻盘击败IG EDG二比一险胜BLG,1,【LPL赛事速看】W3D7: AL二比一翻盘击败IG  EDG二比一险胜BLG,0,哔哩哔哩英雄联盟赛事,50329118,1656255702,22:39,424,257847690,BV1XY411N7Kc,False,0,0,0,0
257,2262,171,563615,http://i0.hdslb.com/bfs/archive/eb5f64284461229ee34d1490e27486a5900b8fa5.jpg,,【2022LPL夏季赛】6月26日 EDG vs BLG,1,【2022LPL夏季赛】6月26日 EDG vs BLG,0,哔哩哔哩英雄联盟赛事,50329118,1656246646,152:45,3552,897816017,BV1jN4y1G7qE,False,0,0,0,0
258,662,171,170039,http://i0.hdslb.com/bfs/archive/ff602efdc9ac7fa99e70488eed01e390cb6cfdcc.jpg,,【2022LPL夏季赛】6月26日 IG vs AL,1,【2022LPL夏季赛】6月26日 IG vs AL,0,哔哩哔哩英雄联盟赛事,50329118,1656237640,157:15,1077,257789791,BV1kY411N7Ss,False,0,0,0,0
259,149,171,82797,http://i0.hdslb.com/bfs/archive/d50d9647cb636f7d3341418f676a276ce1228e3c.jpg,,【LPL夏季赛TOP5】6月25日： 铁腕出击紫焰灼魂 冷酷冰霜冻结千里,1,【LPL夏季赛TOP5】6月25日： 铁腕出击紫焰灼魂 冷酷冰霜冻结千里,0,哔哩哔哩英雄联盟赛事,50329118,1656175201,03:57,118,600270549,BV1dB4y1s715,False,0,0,0,0
260,293,171,135874,http://i1.hdslb.com/bfs/archive/09e06622e101c41a0f94f520629375d69f7b0af3.jpg,,【LPL赛事速看】W3D6: WBG二比一RA  TES二比一FPX  V5鏖战三局险胜RNG,1,【LPL赛事速看】W3D6: WBG二比一RA  TES二比一FPX  V5鏖战三局险胜RNG,0,哔哩哔哩英雄联盟赛事,50329118,1656174084,48:02,1023,982778307,BV1dt4y1b7ag,False,0,0,0,0
261,7581,171,1042385,http://i1.hdslb.com/bfs/archive/df8a8b7e4293a2e6fb8194bc54ecb86778ad49fa.jpg,,【2022LPL夏季赛】6月25日 V5 vs RNG,1,【2022LPL夏季赛】6月25日 V5 vs RNG,0,哔哩哔哩英雄联盟赛事,50329118,1656165408,164:31,16526,215324093,BV1xa411W7kj,False,0,0,0,0
262,1687,171,392581,http://i1.hdslb.com/bfs/archive/f752d4c34b26f7f98586ad88b263b03226555f7f.jpg,,【2022LPL夏季赛】6月25日 FPX vs TES,1,【2022LPL夏季赛】6月25日 FPX vs TES,0,哔哩哔哩英雄联盟赛事,50329118,1656154744,164:54,2915,300260144,BV1ef4y1f7YU,False,0,0,0,0
